,ID,dd_sentiment_np,ndtv_sentiment_np,tn_sentiment_np
1325,1373,"{'candidates': 0.0, 'women': 0.0, 'fray': 0.0, 'Porbandar districts': 0.0, 'Saurashtra': 0.0, 'Commissioner Umesh Sinha': 0.738105, 'cent': 0.0, 'assembly constituencies': 0.0, 'districts': 0.0, 'voter turnout': 0.738105, 'Chief Minister Vijay': 0.0, 'Surat': 0.0, 'final voting figures': 0.738105}","{'uphill battle': 0.0, 'prayer': 0.0, 'Congress campaign': -0.19620766666666667, 'public meeting Bhawans': 0.1158745, 'single bad word': -0.422728, 'Congress Rahul Gandhi': 0.04555571428571429, 'promises': -0.907, 'love': 0.6024, 'ground': 0.0, 'Rahul Gandhi speeches': 0.06618366666666668, 'names': -0.907, 'blessings': -0.326264, 'public meeting': 0.1158745, 'Rahul Gandhi': 0.18150260000000001, 'Modi Ji Modi': 0.04643575, 'Narendra Modi': 0.04643575, 'Shamlaji temple': 0.884085, '22-year-long BJP reign': 0.0, 'relationship': 0.828747}","{'curious statement': -0.8072855, 'Foreign Office': -0.779486, 'Mohammad Faisal': -0.907369, 'official statement': -0.8072855, 'phase': -0.4536845, 'indignant Bharatiya Janata': 0.41251, 'local electoral debates': -0.7457396666666667, 'PM Narendra Modi': -0.43664499999999995, 'newspapers': 0.0, 'high posts': 0.3208573333333334, 'Pakistan’s Foreign': -0.35389012499999994, 'Ravi Shankar Prasad': 0.18611, 'Commissioner Sohail Mahmood': 0.9337035, 'Pakistan': -0.1142538, 'meeting': 0.976853, 'victories': -0.907369, 'place': 0.0, 'Anand Sharma': -0.704611, 'strength': -0.907369, 'conspiracies': -0.907369, 'Mani Shankar Aiyar': 0.18611, 'votes': 0.0, 'conclusions': 0.0, 'Prime Minister': 0.24985425, 'Congress': -0.16072699999999998, 'secret meetings': 0.976853, 'Minister': 0.24985425, 'Minister Manmohan Singh': 0.24985425, 'people': -0.904835, 'Narendra Modi': -0.2805816666666667, 'Results': 0.0}"
1326,1374,"{'Pak jail': -0.862691, 'global pressure': -0.955877, 'wife': 0.42718775, 'humanitarian grounds': 0.692697, 'cases': 0.0, 'mother': 0.44291225, 'government': 0.0, 'appeal': 0.0, 'Indian Navy': -0.0033380000000000263, 'spies': 0.0, 'foreign office spokesperson': 0.0, 'clemency': 0.0, 'modalities': 0.0, 'General Qamar Javed': -0.753077, 'External Affairs': 0.1798253333333333, 'Spokesperson Ravish Kumar': 0.0, 'Minister Sushma Sawraj': 0.1798253333333333, 'Minister Sushma Swaraj': 0.1798253333333333, 'office spokesperson wife': 0.2847918333333333, 'sharp reaction': 0.0, 'prisoner': -0.005007000000000039, 'development': 0.629799}","{'ICJ': 0.0, 'execution': 0.0, 'Twitter': 0.0, 'Minister Sushma Swaraj': 0.15774233333333335, 'death sentence': 0.0}","{'External Affairs': -0.358934, 'Note Verbale': 0.0, 'Foreign Office': 0.0, 'wife': 0.46689520000000007, 'humanitarian grounds': 0.0, 'Indian High Commission': -0.32006099999999993, 'sovereign guarantees': 0.591597, 'ICJ': 0.0, 'access': 0.963446, 'Navy official': -0.6044385, 'mother-wife duo': 0.0, 'appeal': 0.0, 'good news': 0.0, 'visa': -0.847621}"
1327,1375,"{'case': -0.909356, 'licence': -0.929903, 'services': 0.0, 'Shalimar Bagh': -0.929903, 'Minister Satyendra Jain': -0.909356}","{'individual error': -0.885154, 'Bagh': -0.7010955, 'ECG tracings': -0.835558, 'twin': -0.821122, 'grief': -0.881582, 'shocking mistake': -0.856042, 'three-member panel': -0.856042, 'twins': -0.821122, 'baby': -0.9294696666666665, 'new patients': -0.0024604999999999766, 'Baby': -0.9294696666666665, 'notice': -0.740321, 'plastic bag': -0.984794, 'Minister Satyendar Jain': 0.178961, 'AP Mehta': -0.881582, 'Shalimar Bagh': -0.7010955, 'Max Healthcare': -0.738003, 'ECG tracing': -0.835558, 'Highlights': -0.890284, 'ECG': -0.835558}","{'newborn': 0.0, 'massive outrage': -0.810501, 'spokesperson': 0.0, 'negligence': -0.4052505, 'family': 0.0, 'Indian Medical Council': -0.71089, 'Newborn baby': 0.0, 'twins': 0.0, 'inquiry': -0.810501, 'father': 0.0, 'immediate effect': 0.0, 'irresponsible act': 0.0, 'body': 0.0, 'action': -0.71089}"
1328,1376,"{'role': 0.0, 'Congress supporters': 0.0, 'unidentified men': -0.756191, 'poll-bound Gujarat': -0.3780955, 'place': -0.756191}","{'spokesperson Priyanka Chaturvedi': -0.752576, 'opposition': -0.985509, 'campaigning': -0.735565, 'black car': -0.7763693333333332, 'incidence': -0.985509, 'buck': -0.892109, 'Twitter': -0.715425, 'BJP': -0.5173986666666667, 'car': -0.7763693333333332, 'new 182-member assembly': -0.49604700000000007, 'police': 0.0, 'Congress': -0.82455, 'BJP candidate': -0.5173986666666667, 'BJP BJP': -0.5173986666666667, 'environment': -0.892109, 'glasses': -0.985509, 'Junagadh': -0.3677825, 'attackers': -0.3677825}","{'unknown miscreants': -0.8903035, 'bout': -0.700344, 'crime': -0.700344, 'saints': 0.0, 'nationalism': -0.601268, 'police': -0.928249, 'surprise ambush': -0.808683, 'details': -0.9347415, 'assailants': -0.753668, 'police investigation': -0.928249, 'Woman': 0.404595, 'Gujarat': -0.8142965, 'BJP': -0.7200756666666667, 'upcoming assembly elections': -0.8843615, 'late Thursday evening': -0.971924, 'spot': 0.0, 'victim': -0.936497, 'mob': -0.971924, 'time': -0.613541, 'Pakistan': -0.583167, 'car': -0.808683, 'motive': 0.0, 'BJP activist': -0.7200756666666667, 'matter': -0.928249, 'BJP BJP': -0.7200756666666667, 'poll-bound Gujarat': -0.8142965, 'Hindutva': -0.4641245}"
1329,1377,"{'CBI court': -0.731782, 'crime': -0.713736, 'date': -0.732056, 'Judge PK Tiwari': -0.7133815, 'Tiwari': -0.7133815}","{'local police': 0.0, 'Twitter': -0.715425, 'special CBI court': -0.7251128, 'skeletal': -0.740835, 'Nithari killings': -0.7655875000000001}","{'human skulls': 0.0, 'Anjali': -0.7864260000000001, 'Friday': -0.646296, 'place': -0.646296, 'police': 0.0, 'person complaint': -0.827181, 'clothes': 0.0, 'duo': -0.745671, 'Nithari killings': -0.646296, 'family': -0.4135905, 'rape': -0.745671}"
1330,1378,"{'State level': -0.808443, 'dependents': -0.3362615, 'brave sons': 0.5590465, 'support': -0.808443, 'men': 0.448946, 'collective responsibility': 0.275195, 'war widows': -0.8780805, 'country': -0.06441699999999997, 'respects': 0.842898}","{'spokesperson': 0.0, 'welfare': 0.301483, 'Brigadier MH Rizvi': 0.580211, 'Twitter': 0.0, 'ongoing cross-border terrorism': -0.789053, 'diseases': -0.991594, 'fund': -0.16161599999999998, 'personnel': -0.062029, 'Ex-servicemen': -0.911028, 'forefront country': -0.463099, 'heart ailments': -0.991594, 'print': 0.969825, 'soldiers': -0.829467}","{'countless men': -0.7796505, 'Kohima War Cemetery': 0.56209, 'duty': -0.380818, 'variety': 0.0, 'martyrs': -0.3025935, 'India Notification No.': -0.654374, 'central agency': 0.0, 'martyr': -0.3025935, 'Fund': 0.6124160000000001, 'hearts': 0.56209, 'ongoing counterinsurgency operations': -0.643989, 'Kendriya Sainik Board': 0.0, 'words': 0.56209, 'nation': -0.8435405, 'ex-servicemen': -0.626218}"
1331,1379,"{'State level': -0.808443, 'dependents': -0.3362615, 'brave sons': 0.5590465, 'support': -0.808443, 'men': 0.455699, 'collective responsibility': 0.275195, 'war widows': -0.8780805, 'country': -0.04943149999999999, 'respects': 0.842898}","{'spokesperson': 0.0, 'welfare': 0.301483, 'Brigadier MH Rizvi': 0.580211, 'Twitter': 0.0, 'ongoing cross-border terrorism': -0.789053, 'diseases': -0.991594, 'fund': -0.16161599999999998, 'personnel': -0.062029, 'Ex-servicemen': -0.911028, 'forefront country': -0.463099, 'heart ailments': -0.991594, 'print': 0.969825, 'soldiers': -0.829467}","{'countless men': -0.7796505, 'Kohima War Cemetery': 0.56209, 'duty': -0.380818, 'variety': 0.0, 'martyrs': -0.3025935, 'India Notification No.': -0.654374, 'central agency': 0.0, 'martyr': -0.3025935, 'Fund': 0.6124160000000001, 'hearts': 0.56209, 'ongoing counterinsurgency operations': -0.643989, 'Kendriya Sainik Board': 0.0, 'words': 0.56209, 'nation': -0.8435405, 'ex-servicemen': -0.626218}"
1332,1380,"{'charges': 0.0, 'dengue': -0.800747, 'case': -0.8008445, 'Centre': -0.617599, 'allegations': -0.881467, 'FIR': -0.880202, 'India': -0.83792, 'urgent inquiry': -0.617599, 'bank': -0.813045, 'Haryana health department': -0.8139700000000001, 'action': -0.83792, 'Haryana': -0.80266975, 'ambu bag': -0.83792, 'Anil Vij': -0.859171, 'Gurgaon': -0.7383850000000001, 'ventilator': -0.617594, 'LAMA protocol': -0.5076055, '7-year-old girl': -0.63878475, 'daily basis': -0.705612, 'health minister Anil': -0.8114746666666667, 'Advice': -0.306367, 'ordinary ambulance': 0.0}","{'Concealment': -0.957002, 'Rs': -0.895289, 'Dr Rajiv Wadhera': -0.510923}","{'Ashok Kumar': -0.3431085, 'case': -0.847528, 'baby': -0.754493, 'Delhi’s Max': -0.8139820000000001, 'parents': -0.4614555, 'newborn parents': -0.505735, 'Authorities': -0.321816, 'instructions': -0.577181, 'newborn baby': -0.6035944, 'condolences': -0.848324, 'massive outrage': -0.969969, 'negligence': -0.969969, 'preliminary report': -0.610291, 'Kumar': -0.3431085, 'strength': -0.97664, 'infant': -0.634544, 'twin babies': -0.754493, 'extreme preterm births': -0.9471925, 'Tuesday evening': 0.0, 'doctors': -0.798298, 'Max Healthcare': -0.7747355, 'Delhi': -0.863094, 'family members': -0.8252115, 'babies': -0.754493, 'survival': -0.97664}"
1333,1381,"{'Haji Mehboob': -0.258929, 'irresponsible statement': 0.998453, 'Prasad arguments': 0.9642076666666667, 'Minister Ravishankar Prasad': 0.972769, 'Lok Sabha elections.Haji': -0.258929, 'principal litigant': -0.258929, 'delay': -0.258929}","{'elections': -0.6625245, 'BJP chief Amit': -0.9542225, 'Minister Narendra Modi': -0.9282150000000001, 'PM comments': -0.908903, 'Twitter': 0.624267, 'advocates': 0.618638, 'critics': -0.892247, 'things': 0.0, 'Ayodhya case': -0.929543, 'Mr Jilani': 0.460427, 'BJP': -0.9542225}","{'Haji Mehboob': -0.1642875, 'Chief': -0.47789950000000003, 'Solicitor General Tushar': -0.761334, 'lawyer': -0.661966, 'BJP chief Amit': -0.47789950000000003, 'party leader': -0.2102872, 'issue': -0.66097, 'government': -0.430351, 'various parties': -0.09532257142857144, 'land': 0.0, 'contentions': -0.860702, 'credence': 0.333053, 'appeals': -0.615557, 'bench': -0.7381295, 'civil appeals': -0.615557, 'political parties': -0.09532257142857144, 'leaders': -0.53835525, 'Justice Dipak Misra': -0.615557, 'Bharatiya Janata Party': -0.09532257142857144, 'Congress leader': -0.53835525, 'Justices Ashok Bhushan': -0.615557, 'solution': -0.66097}"
1334,1382,"{'respective views': 0.0, 'Uttar Pradesh': -0.635311, 'wife': -0.635311, 'state': 0.0, 'states': 0.0, 'winter session': 0.0, 'Centre': 0.0, 'Muslim man': -0.635311}","{'government': 0.0, 'verdict': 0.0, 'Supreme Court': 0.0}","{'Women Protection': 0.2937105, 'children': -0.840246, 'legal protection': 0.2937105, 'draft': -0.5467982, 'wife': -0.35422, 'case': -0.871941, 'approval': -0.692029, 'practice': 0.0, 'Centre': -0.595295, 'respective views': 0.0, 'Minister Rajnath Singh': 0.6731, 'government spokesman': -0.4922554, 'government': -0.4922554, '3-year jail': -0.595295, 'Supreme Court': -0.831183, 'offence': -0.596674, 'custody': -0.789272, 'Uttar Pradesh regime': -0.33198599999999995, 'victim': -0.89122, 'Uttar Pradesh': -0.33198599999999995, 'Muslim Personal Law': -0.2930188, 'state': -0.041339000000000015, 'Modi government': -0.4922554, 'subsistence allowance': -0.848615, 'states': -0.041339000000000015, 'imprisonment': -0.789272, 'Muslim man': -0.03486933333333334, 'talaq-e-biddat': -0.831183, 'jail': -0.595295, 'magistrate': -0.89122, 'proposal': 0.343172, 'draft law': -0.3867842857142857, 'Uttar Pradesh nod': -0.33198599999999995, 'law': -0.25768833333333335}"
1335,1383,"{'pleas': -0.713791, 'Myanmar': -0.3568955, 'widespread discrimination': 0.0, 'interim applications': 0.937605, 'Centre': 0.0, 'parties': 0.937605}","{'Twitter': -0.715425, 'Rohingya refugee problem': 0.696549}","{'Subramanian Swamy': -0.278428, 'Ram Lalla idol': -0.732743, 'senior lawyers': 0.0, 'file': -0.678684, 'Sibal': 0.0, 'Mehta': 0.0, 'decorum': -0.688973, 'Shia Central Waqf': 0.0868914, 'ASG Mehta': 0.0, 'land': 0.0, 'Allahabad HC judgement': -0.3135785, 'appeals': -0.413614, 'documents': 0.169799, 'record': 0.0, 'special bench': -0.21734799999999999, 'proposal': -0.627784, 'requisite translation copies': 0.0, 'relevant documents': 0.169799, 'related documents': 0.169799, 'Justice Dipak Misra': -0.2817275, 'matter': -0.63963, 'Sunni Waqf Board': 0.0868914, 'law': -0.688973, 'prima facie': 0.0}"
1336,1384,"{'parliament': 0.0, 'age-old social discrimination': -0.845653, 'President Ram Nath': 0.267147, 'nation': 0.0, 'Minister Narendra Modi': 0.781072, 'Mahaparinirvan': 0.0, 'Indian Constitution': 0.0}","{'state government': -0.521359, 'liberty': 0.677725, 'Minister Narendra Modi': 0.23097849999999998, 'Navayana': 0.0, 'Parinirvana Diwas': -0.768462, 'school education': -0.521359, 'India': 0.0, 'Dalit Buddhist Movement': 0.0, 'Justice': 0.767101, 'netizens': 0.661495, 'Dalits': -0.768462, 'famous quote': 0.747076, 'Twitter user': 0.06908966666666667, 'Student': -0.521359, 'rich tributes': 0.3307475, 'tribute': 0.3307475, 'Maharashtra': 0.0, 'Mr Fadnavis': 0.0, 'Twitter': 0.06908966666666667, 'Deshmukh': -0.30509, 'leaders': 0.661495, 'picture': 0.319266, 'Navayana Buddhism': 0.0, 'Rahul Gandhi': -0.675713, 'natural order': 0.677725, 'journey.Another Twitter user': 0.06908966666666667}","{'man': 0.0, 'ground floor': 0.0, 'grand ceremony': -0.4233395, 'Mumbai': 0.852871, 'Buddhism': 0.877055, 'event': 0.877055, 'place': 0.12525475000000003, 'bed': -0.846679, 'house': 0.0, 'legendary leader': 0.4264355, 'Ashoka': 0.0, 'places': 0.12525475000000003, 'Indore': 0.0, 'entire world': 0.0, 'followers': 0.4593580000000001, 'important places': 0.12525475000000003, 'Madhya Pradesh government': 0.0, 'Chaitya Bhoomi': 0.639926, 'memorial': 0.21321775}"
1337,1385,"{'health parameters': 0.0, 'type': 0.0, 'ITR Chandipur': 0.0, 'Radars': 0.0, 'Surface': 0.0}","{'km altitude': 0.780274, 'Short Range': 0.5201826666666667, 'Twitter': -0.715425, 'Odisha': 0.780274, 'range': 0.5201826666666667}","{'health parameters': 0.0, 'success': 0.0, 'indigenous seeker': -0.464298, 'G. Satheesh Reddy': 0.0, 'capability': 0.598537, 'type': 0.598537, 'Short Range': 0.0, 'Defence Research': -0.1160745, 'radars': 0.0, 'Surface': -0.0660118, 'statement': 0.0671195}"
1338,1386,"{'possible damage': 0.801372, 'doctors': 0.898806, 'Uttar Pradesh Chief': 0.8825278000000001, 'Yogi Adityanath': 0.90568575, 'necessary resources': 0.898806, 'people': 0.844351, 'standby': 0.898806, 'Tamil Nadu': 0.801372}","{'Kanyakumari': 0.0, 'rehabilitation efforts': 0.0, 'Chandramohan': 0.0, 'houses': 0.0, 'efforts': 0.0, 'Indian Navy': 0.0, 'relief': 0.0, 'Twitter': -0.715425, 'Coast Guard': 0.0, 'district': -0.918629, 'assessment': 0.0, 'fishermen': -0.4593145}","{'bank accounts': -0.4285245, 'rehabilitation efforts': -0.3625305, 'revenue secretary': -0.3625305, 'damage': -0.5740280000000001, 'partial damage': -0.5740280000000001, 'Kanyakumari': -0.923961, 'house owners': -0.28568299999999996, 'Indian Navy': 0.0, 'rest': -0.857049, 'district': 0.0, 'lakh': -0.929223, 'fishermen': -0.4593145, 'plantain crops': -0.725061, 'owners': -0.4285245, 'rubber plantation': -0.725061, 'Horticulture': -0.725061, 'losses': -0.857049, 'houses': -0.4285245, 'efforts': -0.3625305, 'Tamil Nadu government': -0.309741, 'relief': -0.8931359999999999, 'government release': -0.309741, 'Revenue': -0.3625305}"
1339,1387,"{'CEO': 0.0, 'situation': -0.88875, 'Meteorological department': -0.961089, 'Centre': -0.797893, 'Election Commission': -0.88875, 'sea condition': -0.4394015, 'IMD release': -0.797893, 'dissipation': 0.0, 'sea': -0.5858686666666667, 'contingency plan': 0.0, 'Chief Electoral Officer': -0.88875, 'fishermen': -0.959713}","{'officials': 0.0, 'election': 0.46604, 'landfall': -0.915122, 'light showers': 0.0, 'Mumbai': -0.915122, 'damage': 0.0, 'state': 0.0, 'Surat': 0.008479000000000014, 'havoc': 0.0, 'leaders': 0.0}","{'state administration': 0.0, 'Navy': -0.518735, 'officials': -0.419846, 'Meteorological Centre': 0.0, 'landfall': -0.5917, 'political leaders': 0.0, 'story': 0.0, 'India Meteorological Department': 0.0, 'security forces': -0.518735, 'MeT office': -0.5917, 'preparation': 0.0, 'Jayanta Sarkar': -0.5917, 'necessary steps': -0.518735, 'IMD release': 0.0, 'dissipation': 0.0, 'Surat': -0.2593675, 'preparations': 0.0, 'people': 0.0, 'rallies': 0.0}"
1340,1388,"{'Advocates': -0.1976715, 'appeals': -0.131781, 'counsel': 0.0, 'Solicitor General Tushar': -0.255779, 'requisite documents': 0.0, 'Congress leader Kapil': -0.6694763333333333, 'cases': -0.3078475, 'Justice Dipak Misra': 0.0, 'Justices Ashok Bhushan': 0.0, 'BJP Chief': -0.4032715, 'contentions': -0.615695, 'Uttar Pradesh government': -0.615695}","{'right-wing activists': 0.0, 'Babri mosque': 0.0, 'Ayodhya site': 0.0, 'judges': 0.0, 'hearing': 0.0, 'Hindus': 0.0, 'national elections': 0.0, 'request': 0.0}","{'Subramanian Swamy': -0.278428, 'appeals': -0.413614, 'documents': 0.169799, 'Ram Lalla idol': -0.732743, 'record': 0.0, 'senior lawyers': 0.0, 'file': -0.678684, 'Sibal': 0.0, 'Mehta': 0.0, 'proposal': -0.627784, 'requisite translation copies': 0.0, 'decorum': -0.688973, 'relevant documents': 0.169799, 'related documents': 0.169799, 'Justice Dipak Misra': -0.2817275, 'Shia Central Waqf': 0.0868914, 'ASG Mehta': 0.0, 'matter': -0.63963, 'land': 0.0, 'Allahabad HC judgement': -0.3135785, 'law': -0.688973, 'prima facie': 0.0}"
1341,1389,"{'surprise': -0.808508, 'Sunni Waqf board': 0.734915, 'Sardar Patel': -0.703199, 'PM Modi': 0.3436428333333333, 'Modi PM Modi': 0.3436428333333333, 'shock': -0.808508, 'Constituent Assembly': -0.703199, 'Dr Ambedkar': -0.759251, 'victory': -0.902095, 'Modi': 0.3436428333333333, 'Prime Minister': 0.50918475, 'Dr Babasaheb Ambedkar': -0.759251, 'PM': -0.2923256666666667, 'petitioners': 0.924776, 'appeal': -0.808508, 'Cyclone Okhai': -0.902095, 'attempts': 0.624162, 'solution': -0.501806, 'Gujarat': 0.411978, 'resolution': 0.43938, 'people': 0.998639, 'PM Modi campaign': 0.3436428333333333}","{'parliamentary elections': -0.884911, 'Muslims': -0.899418, 'row': -0.880065, 'Supreme Court': -0.892981, 'Narendra Modi': -0.880065, 'PM Narendra Modi': -0.880065, 'Babri masjid': -0.880065, 'sharp attack': -0.880065}","{'Subramanian Swamy': 0.0, 'Bhopal gas': -0.772401, 'Law Minister': 0.4934865, 'times': 0.986973, 'Diwali celebration': 0.0, 'media': -0.926326, 'decorum': 0.0, 'surprising stand': -0.2315815, 'Rahul Gandhi view': -0.27743450000000003, 'BJP': -0.227679, 'Ram Janmbhoomi case': 0.005079749999999994, 'court': 0.178587, 'Supreme Court': 0.178587, 'press conference': -0.474953, 'Shia Waqf Board': -0.966654, 'Rahul Rahul ji': -0.22194760000000002, 'Ram Mandir': -0.322218, 'argument': -0.966654, 'temples': -0.187005, 'party': 0.0, 'Muslim men': 0.0, 'pleadings': 0.638282, 'role': 0.986973, 'Rahul Gandhi ji': -0.22194760000000002, 'matter': 0.319141, 'Bharatiya Janata Party': 0.0, 'Arun Jaitley ji': -0.18781833333333334, 'Rahul Gandhi': -0.27743450000000003, 'BJP Chief': -0.227679, 'stand': -0.2315815}"
